BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
10	3E-13	1E10	1E10	1E-30	1.34521465161168E-10	1E10	1E-30	1E10	0.519145896182885	1E-30	7.17958297896936E-13	0.37218493244643	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
11	3E-13	1E10	1E10	1E-30	1.34521465161168E-10	1E10	1E-30	1E10	0.519145896182885	1E-30	7.17958297896936E-13	0.37218493244643	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
12	3E-13	1E10	1E10	1E-30	1.34521465161168E-10	1E10	1E-30	1E10	0.519145896182885	1E-30	7.17958297896936E-13	0.37218493244643	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
13	4E-13	1E10	1E10	1E-30	1.26411513915226E-10	1E10	1E-30	1E10	0.478148507917063	1.80491353690511E-10	1.53351042096437E-13	0.32760919595749	1.03002426215766E-09	2.27391134447897E-14	0.150158131690611	1.82552598402502E-12	6.64616165891994E-12	31.5308764900415	2.49619894751392E-12	4.19863416079149E-12	26.0148261866618	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
14	4E-13	1E10	1E10	1E-30	1.26411513915226E-10	1E10	1E-30	1E10	0.478148507917063	1.80491353690511E-10	1.53351042096437E-13	0.32760919595749	1.03002426215766E-09	2.27391134447897E-14	0.150158131690611	1.82552598402502E-12	6.64616165891994E-12	31.5308764900415	2.49619894751392E-12	4.19863416079149E-12	26.0148261866618	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
15	4E-13	1E10	1E10	1E-30	1.26411513915226E-10	1E10	1E-30	1E10	0.478148507917063	1.80491353690511E-10	1.53351042096437E-13	0.32760919595749	1.03002426215766E-09	2.27391134447897E-14	0.150158131690611	1.82552598402502E-12	6.64616165891994E-12	31.5308764900415	2.49619894751392E-12	4.19863416079149E-12	26.0148261866618	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
16	4E-13	1E10	1E10	1E-30	1.26411513915226E-10	1E10	1E-30	1E10	0.478148507917063	1.80491353690511E-10	1.53351042096437E-13	0.32760919595749	1.03002426215766E-09	2.27391134447897E-14	0.150158131690611	1.82552598402502E-12	6.64616165891994E-12	31.5308764900415	2.49619894751392E-12	4.19863416079149E-12	26.0148261866618	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
17	4E-13	1E10	1E10	1E-30	1.26411513915226E-10	1E10	1E-30	1E10	0.478148507917063	1.80491353690511E-10	1.53351042096437E-13	0.32760919595749	1.03002426215766E-09	2.27391134447897E-14	0.150158131690611	1.82552598402502E-12	6.64616165891994E-12	31.5308764900415	2.49619894751392E-12	4.19863416079149E-12	26.0148261866618	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
18	4E-13	1E10	1E10	1E-30	1.26411513915226E-10	1E10	1E-30	1E10	0.478148507917063	1.80491353690511E-10	1.53351042096437E-13	0.32760919595749	1.03002426215766E-09	2.27391134447897E-14	0.150158131690611	1.82552598402502E-12	6.64616165891994E-12	31.5308764900415	2.49619894751392E-12	4.19863416079149E-12	26.0148261866618	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
19	5E-13	1E10	1E10	1E-30	1.37493609311223E-10	1E10	1E-30	1E10	0.472993025134684	1E-30	6.69577017657798E-13	0.210353817573874	3.96961444783154E-12	3.91701056979423E-12	19.3162444002959	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
20	5E-13	1E10	1E10	1E-30	1.37493609311223E-10	1E10	1E-30	1E10	0.472993025134684	1E-30	6.69577017657798E-13	0.210353817573874	3.96961444783154E-12	3.91701056979423E-12	19.3162444002959	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
21	5E-13	1E10	1E10	1E-30	1.37493609311223E-10	1E10	1E-30	1E10	0.472993025134684	1E-30	6.69577017657798E-13	0.210353817573874	3.96961444783154E-12	3.91701056979423E-12	19.3162444002959	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
22	5E-13	1E10	1E10	1E-30	1.37493609311223E-10	1E10	1E-30	1E10	0.472993025134684	1E-30	6.69577017657798E-13	0.210353817573874	3.96961444783154E-12	3.91701056979423E-12	19.3162444002959	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
23	5E-13	1E10	1E10	1E-30	1.37493609311223E-10	1E10	1E-30	1E10	0.472993025134684	1E-30	6.69577017657798E-13	0.210353817573874	3.96961444783154E-12	3.91701056979423E-12	19.3162444002959	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
24	5E-13	1E10	1E10	1E-30	1.37493609311223E-10	1E10	1E-30	1E10	0.472993025134684	1E-30	6.69577017657798E-13	0.210353817573874	3.96961444783154E-12	3.91701056979423E-12	19.3162444002959	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
25	6E-13	1E10	1E10	1E-30	1.34354033716103E-10	1E10	1E-30	1E10	0.471405575771062	9.47138612258905E-11	2.96333896460974E-13	0.586120312668835	5.2522546451495E-12	3.48144599556732E-12	20.1867615458133	1.09811032980176E-12	9.64664715931927E-12	45.3305591507348	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
26	6E-13	1E10	1E10	1E-30	1.34354033716103E-10	1E10	1E-30	1E10	0.471405575771062	9.47138612258905E-11	2.96333896460974E-13	0.586120312668835	5.2522546451495E-12	3.48144599556732E-12	20.1867615458133	1.09811032980176E-12	9.64664715931927E-12	45.3305591507348	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
27	6E-13	1E10	1E10	1E-30	1.34354033716103E-10	1E10	1E-30	1E10	0.471405575771062	9.47138612258905E-11	2.96333896460974E-13	0.586120312668835	5.2522546451495E-12	3.48144599556732E-12	20.1867615458133	1.09811032980176E-12	9.64664715931927E-12	45.3305591507348	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
28	6E-13	1E10	1E10	1E-30	1.34354033716103E-10	1E10	1E-30	1E10	0.471405575771062	9.47138612258905E-11	2.96333896460974E-13	0.586120312668835	5.2522546451495E-12	3.48144599556732E-12	20.1867615458133	1.09811032980176E-12	9.64664715931927E-12	45.3305591507348	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
29	6E-13	1E10	1E10	1E-30	1.34354033716103E-10	1E10	1E-30	1E10	0.471405575771062	9.47138612258905E-11	2.96333896460974E-13	0.586120312668835	5.2522546451495E-12	3.48144599556732E-12	20.1867615458133	1.09811032980176E-12	9.64664715931927E-12	45.3305591507348	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
30	6E-13	1E10	1E10	1E-30	1.34354033716103E-10	1E10	1E-30	1E10	0.471405575771062	9.47138612258905E-11	2.96333896460974E-13	0.586120312668835	5.2522546451495E-12	3.48144599556732E-12	20.1867615458133	1.09811032980176E-12	9.64664715931927E-12	45.3305591507348	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
31	7E-13	1E10	1E10	1E-30	1.4610629748807E-10	1E10	1E-30	1E10	0.469339764330319	8.58310026214887E-12	2.39757726973739E-12	10.9988506085396	2.2424786533069E-12	5.06055002490856E-12	13.078944817458	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
32	7E-13	1E10	1E10	1E-30	1.4610629748807E-10	1E10	1E-30	1E10	0.469339764330319	8.58310026214887E-12	2.39757726973739E-12	10.9988506085396	2.2424786533069E-12	5.06055002490856E-12	13.078944817458	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
33	7E-13	1E10	1E10	1E-30	1.4610629748807E-10	1E10	1E-30	1E10	0.469339764330319	8.58310026214887E-12	2.39757726973739E-12	10.9988506085396	2.2424786533069E-12	5.06055002490856E-12	13.078944817458	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
34	7E-13	1E10	1E10	1E-30	1.4610629748807E-10	1E10	1E-30	1E10	0.469339764330319	8.58310026214887E-12	2.39757726973739E-12	10.9988506085396	2.2424786533069E-12	5.06055002490856E-12	13.078944817458	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
35	7E-13	1E10	1E10	1E-30	1.4610629748807E-10	1E10	1E-30	1E10	0.469339764330319	8.58310026214887E-12	2.39757726973739E-12	10.9988506085396	2.2424786533069E-12	5.06055002490856E-12	13.078944817458	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
36	7E-13	1E10	1E10	1E-30	1.4610629748807E-10	1E10	1E-30	1E10	0.469339764330319	8.58310026214887E-12	2.39757726973739E-12	10.9988506085396	2.2424786533069E-12	5.06055002490856E-12	13.078944817458	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
37	8E-13	1E10	1E10	1E-30	1.40197647370443E-10	1E10	1E-30	1E10	0.467436306122139	6.85972225779019E-12	3.37518388939221E-12	13.0200237543249	1.93348492597746E-12	6.32385630525144E-12	21.2311214708133	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
38	8E-13	1E10	1E10	1E-30	1.40197647370443E-10	1E10	1E-30	1E10	0.467436306122139	6.85972225779019E-12	3.37518388939221E-12	13.0200237543249	1.93348492597746E-12	6.32385630525144E-12	21.2311214708133	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
39	8E-13	1E10	1E10	1E-30	1.40197647370443E-10	1E10	1E-30	1E10	0.467436306122139	6.85972225779019E-12	3.37518388939221E-12	13.0200237543249	1.93348492597746E-12	6.32385630525144E-12	21.2311214708133	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
40	8E-13	1E10	1E10	1E-30	1.40197647370443E-10	1E10	1E-30	1E10	0.467436306122139	6.85972225779019E-12	3.37518388939221E-12	13.0200237543249	1.93348492597746E-12	6.32385630525144E-12	21.2311214708133	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
41	8E-13	1E10	1E10	1E-30	1.40197647370443E-10	1E10	1E-30	1E10	0.467436306122139	6.85972225779019E-12	3.37518388939221E-12	13.0200237543249	1.93348492597746E-12	6.32385630525144E-12	21.2311214708133	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
42	8E-13	1E10	1E10	1E-30	1.40197647370443E-10	1E10	1E-30	1E10	0.467436306122139	6.85972225779019E-12	3.37518388939221E-12	13.0200237543249	1.93348492597746E-12	6.32385630525144E-12	21.2311214708133	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
43	9E-13	1E10	1E10	1E-30	1.43925586461873E-10	1E10	1E-30	1E10	0.465256293344191	7.94831956350306E-12	3.18880710228185E-12	11.6990793505311	2.53098619773401E-12	5.23583864086145E-12	16.9565840670607	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
44	9E-13	1E10	1E10	1E-30	1.43925586461873E-10	1E10	1E-30	1E10	0.465256293344191	7.94831956350306E-12	3.18880710228185E-12	11.6990793505311	2.53098619773401E-12	5.23583864086145E-12	16.9565840670607	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
