BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
49	3.9E-12	1E10	1E10	1E-30	2.29819504407105E-10	1E10	1E-30	1E10	0.106575033893473	1E-30	7.08426057248401E-12	5.26358989728518E-02	8.88657552983098E-12	3.47529282357925E-11	103.599159975172	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
50	4E-12	1E10	1E10	1E-30	1.98104568558539E-10	1E10	1E-30	1E10	0.107682602390648	1E-30	4.63308897744945E-12	5.09701254503247E-02	4.62846300115745E-12	6.59221879582867E-11	219.782249958884	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
51	4E-12	1E10	1E10	1E-30	1.98104568558539E-10	1E10	1E-30	1E10	0.107682602390648	1E-30	4.63308897744945E-12	5.09701254503247E-02	4.62846300115745E-12	6.59221879582867E-11	219.782249958884	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
52	4.3E-12	1E10	1E10	1E-30	2.17026449544461E-10	1E10	1E-30	1E10	0.104257362137104	1E-30	4.52465076448533E-12	6.70768379530498E-02	6.90977647655051E-12	4.42622483573886E-11	110.640246196317	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
53	4.3E-12	1E10	1E10	1E-30	2.17026449544461E-10	1E10	1E-30	1E10	0.104257362137104	1E-30	4.52465076448533E-12	6.70768379530498E-02	6.90977647655051E-12	4.42622483573886E-11	110.640246196317	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
54	4.7E-12	1E10	1E10	1E-30	2.10510650330557E-10	1E10	1E-30	1E10	0.102640724049892	1E-30	5.7932217279802E-12	5.20621424595682E-02	6.16310001170453E-12	5.2269808449352E-11	133.214348574112	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
55	4.7E-12	1E10	1E10	1E-30	2.10510650330557E-10	1E10	1E-30	1E10	0.102640724049892	1E-30	5.7932217279802E-12	5.20621424595682E-02	6.16310001170453E-12	5.2269808449352E-11	133.214348574112	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
56	5E-12	1E10	1E10	1E-30	2.50964113886783E-10	1E10	1E-30	1E10	0.103548389682201	1E-30	9.57246878564576E-12	7.40281675231056E-02	1.74508566869761E-11	1.86325511320873E-11	48.3567264365624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
57	5E-12	1E10	1E10	1E-30	2.50964113886783E-10	1E10	1E-30	1E10	0.103548389682201	1E-30	9.57246878564576E-12	7.40281675231056E-02	1.74508566869761E-11	1.86325511320873E-11	48.3567264365624	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
58	5.1E-12	1E10	1E10	1E-30	2.32156330323126E-10	1E10	1E-30	1E10	9.68392175158129E-02	1E-30	7.33099517959067E-12	7.42885124359597E-02	1.00754155935432E-11	3.39387351362692E-11	99.2132357959209	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
59	5.1E-12	1E10	1E10	1E-30	2.32156330323126E-10	1E10	1E-30	1E10	9.68392175158129E-02	1E-30	7.33099517959067E-12	7.42885124359597E-02	1.00754155935432E-11	3.39387351362692E-11	99.2132357959209	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
60	5.6E-12	1E10	1E10	1E-30	2.43272216527647E-10	1E10	1E-30	1E10	9.30308891161692E-02	1E-30	6.17326858424935E-12	9.95803013110595E-02	1.45696056600364E-11	2.53212447488616E-11	50.686286446647	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
61	5.6E-12	1E10	1E10	1E-30	2.43272216527647E-10	1E10	1E-30	1E10	9.30308891161692E-02	1E-30	6.17326858424935E-12	9.95803013110595E-02	1.45696056600364E-11	2.53212447488616E-11	50.686286446647	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
62	6E-12	1E10	1E10	1E-30	2.46142389802057E-10	1E10	1E-30	1E10	9.26808194281951E-02	1E-30	6.32980445545567E-12	0.285640073167266	1.7485152792616E-11	2.16393001446906E-11	36.749945087471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
63	6E-12	1E10	1E10	1E-30	2.46142389802057E-10	1E10	1E-30	1E10	9.26808194281951E-02	1E-30	6.32980445545567E-12	0.285640073167266	1.7485152792616E-11	2.16393001446906E-11	36.749945087471	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
64	6.2E-12	1E10	1E10	1E-30	2.57336833018154E-10	1E10	1E-30	1E10	9.49592405801775E-02	1E-30	3.97178889130382E-12	7.50396385269698E-02	3.06119461113103E-11	1.28941414818965E-11	26.5295880595316	6.65342642327071E-11	4.59931368313521E-12	1.56922343760575	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
65	6.2E-12	1E10	1E10	1E-30	2.57336833018154E-10	1E10	1E-30	1E10	9.49592405801775E-02	1E-30	3.97178889130382E-12	7.50396385269698E-02	3.06119461113103E-11	1.28941414818965E-11	26.5295880595316	6.65342642327071E-11	4.59931368313521E-12	1.56922343760575	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
66	6.8E-12	1E10	1E10	1E-30	2.58026932433034E-10	1E10	1E-30	1E10	9.00670956774198E-02	1E-30	5.51238213045886E-12	0.11997013628407	2.8854996067401E-11	1.48773419903974E-11	25.65725425248	1.31991543835431E-09	2.34362111209792E-13	0.402727770499597	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
67	6.8E-12	1E10	1E10	1E-30	2.58026932433034E-10	1E10	1E-30	1E10	9.00670956774198E-02	1E-30	5.51238213045886E-12	0.11997013628407	2.8854996067401E-11	1.48773419903974E-11	25.65725425248	1.31991543835431E-09	2.34362111209792E-13	0.402727770499597	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
68	7E-12	1E10	1E10	1E-30	2.15961513291037E-10	1E10	1E-30	1E10	9.21853884272838E-02	1E-30	5.29007589029655E-12	8.24917928228249E-02	2.24146088415454E-11	1.94973049220151E-11	33.3497334466968	8.42942003072017E-12	3.05236043344301E-11	95.7027454624261	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
69	7E-12	1E10	1E10	1E-30	2.15961513291037E-10	1E10	1E-30	1E10	9.21853884272838E-02	1E-30	5.29007589029655E-12	8.24917928228249E-02	2.24146088415454E-11	1.94973049220151E-11	33.3497334466968	8.42942003072017E-12	3.05236043344301E-11	95.7027454624261	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
70	7.5E-12	1E10	1E10	1E-30	1.97439849678176E-10	1E10	1E-30	1E10	8.40425863035241E-02	1E-30	8.2183968313258E-12	0.363447093984826	2.6175797852865E-11	1.80301653756711E-11	27.6435000940099	4.74498985452907E-12	4.61421572746877E-11	222.133898748864	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
71	7.5E-12	1E10	1E10	1E-30	1.97439849678176E-10	1E10	1E-30	1E10	8.40425863035241E-02	1E-30	8.2183968313258E-12	0.363447093984826	2.6175797852865E-11	1.80301653756711E-11	27.6435000940099	4.74498985452907E-12	4.61421572746877E-11	222.133898748864	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
72	8E-12	1E10	1E10	1E-30	1.95732640411009E-10	1E10	1E-30	1E10	7.86323989453727E-02	1E-30	5.11085054970424E-12	7.27939132779901E-02	2.37788369267146E-11	2.13811543101614E-11	26.3726908210438	5.19740181547695E-12	4.90150701596223E-11	544.864722532659	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
73	8E-12	1E10	1E10	1E-30	1.95732640411009E-10	1E10	1E-30	1E10	7.86323989453727E-02	1E-30	5.11085054970424E-12	7.27939132779901E-02	2.37788369267146E-11	2.13811543101614E-11	26.3726908210438	5.19740181547695E-12	4.90150701596223E-11	544.864722532659	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
74	8.2E-12	1E10	1E10	1E-30	1.81200177660069E-10	1E10	1E-30	1E10	7.06410655134366E-02	1E-30	3.72939279863304E-12	8.84326790926035E-02	2.15442447981571E-11	2.3866594697969E-11	31.3205468621839	5.39413699558859E-12	5.40352398363729E-11	95.2683754528871	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
75	8.2E-12	1E10	1E10	1E-30	1.81200177660069E-10	1E10	1E-30	1E10	7.06410655134366E-02	1E-30	3.72939279863304E-12	8.84326790926035E-02	2.15442447981571E-11	2.3866594697969E-11	31.3205468621839	5.39413699558859E-12	5.40352398363729E-11	95.2683754528871	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
76	9E-12	1E10	1E10	1E-30	2.16329723536084E-10	1E10	1E-30	1E10	7.77957835037899E-02	1E-30	4.09394400727958E-12	8.96462034473395E-02	3.02610199418155E-11	1.84754273680859E-11	27.7558410557993	8.57835070506069E-12	3.14628038464995E-11	46.8995757078522	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
77	9E-12	1E10	1E10	1E-30	2.16329723536084E-10	1E10	1E-30	1E10	7.77957835037899E-02	1E-30	4.09394400727958E-12	8.96462034473395E-02	3.02610199418155E-11	1.84754273680859E-11	27.7558410557993	8.57835070506069E-12	3.14628038464995E-11	46.8995757078522	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
78	9.1E-12	1E10	1E10	1E-30	9.85344344460405E-11	1E10	1E-30	1E10	7.72933301021531E-02	1E-30	5.77402985103944E-12	2.77769066830592E-02	2.22999623436908E-11	2.58179113393557E-11	34.5364883693404	1.96714996450851E-12	1.30355400224351E-10	334.758364662423	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
79	9.1E-12	1E10	1E10	1E-30	9.85344344460405E-11	1E10	1E-30	1E10	7.72933301021531E-02	1E-30	5.77402985103944E-12	2.77769066830592E-02	2.22999623436908E-11	2.58179113393557E-11	34.5364883693404	1.96714996450851E-12	1.30355400224351E-10	334.758364662423	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
80	1E-11	1E10	1E10	1E-30	2.15797626978573E-10	1E10	1E-30	1E10	0.10704623946356	3.14939024985477E-11	2.00268373156975E-11	24.8892307985272	9.28054216131643E-12	3.40913689852628E-11	77.3288925880885	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-1	1
81	1E-11	1E10	1E10	1E-30	2.15797626978573E-10	1E10	1E-30	1E10	0.10704623946356	3.14939024985477E-11	2.00268373156975E-11	24.8892307985272	9.28054216131643E-12	3.40913689852628E-11	77.3288925880885	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-2	2
82	1E-11	1E10	1E10	1E-30	2.15797626978573E-10	1E10	1E-30	1E10	0.10704623946356	3.14939024985477E-11	2.00268373156975E-11	24.8892307985272	9.28054216131643E-12	3.40913689852628E-11	77.3288925880885	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
83	1.1E-11	1E10	1E10	1E-30	2.1841230078205E-10	1E10	1E-30	1E10	0.100463672143478	3.92196774866418E-11	1.72081018471436E-11	19.4840615648222	1.11207040193727E-11	2.87770273933952E-11	19.2198288464503	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-2	2
84	1.1E-11	1E10	1E10	1E-30	2.1841230078205E-10	1E10	1E-30	1E10	0.100463672143478	3.92196774866418E-11	1.72081018471436E-11	19.4840615648222	1.11207040193727E-11	2.87770273933952E-11	19.2198288464503	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
85	1.2E-11	1E10	1E10	1E-30	1.88729259373972E-10	1E10	1E-30	1E10	0.100907612651919	3.5411783335557E-11	2.02886243324857E-11	19.9074671387415	5.5695230303845E-12	5.73253979287978E-11	78.6642243434137	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-2	2
86	1.2E-11	1E10	1E10	1E-30	1.88729259373972E-10	1E10	1E-30	1E10	0.100907612651919	3.5411783335557E-11	2.02886243324857E-11	19.9074671387415	5.5695230303845E-12	5.73253979287978E-11	78.6642243434137	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
87	1.3E-11	1E10	1E10	1E-30	2.16839169360768E-10	1E10	1E-30	1E10	9.59767496287274E-02	4.15355490749329E-11	1.9139242477702E-11	17.1307743134441	1.13875318220012E-11	3.01872734854737E-11	34.3091295173484	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-2	2
88	1.3E-11	1E10	1E10	1E-30	2.16839169360768E-10	1E10	1E-30	1E10	9.59767496287274E-02	4.15355490749329E-11	1.9139242477702E-11	17.1307743134441	1.13875318220012E-11	3.01872734854737E-11	34.3091295173484	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
89	1.5E-11	1E10	1E10	1E-30	2.29143895201712E-10	1E10	1E-30	1E10	0.103125022357715	6.06992066899923E-11	1.52334732688982E-11	10.2679223768718	2.49814530361635E-11	1.59395571803868E-11	17.2432950009699	2.2912420064189E-11	1.12060139122084E-11	40.9597140435918	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-2	2
90	1.5E-11	1E10	1E10	1E-30	2.29143895201712E-10	1E10	1E-30	1E10	0.103125022357715	6.06992066899923E-11	1.52334732688982E-11	10.2679223768718	2.49814530361635E-11	1.59395571803868E-11	17.2432950009699	2.2912420064189E-11	1.12060139122084E-11	40.9597140435918	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
91	1.6E-11	1E10	1E10	1E-30	2.21393450382106E-10	1E10	1E-30	1E10	8.31919720747297E-02	1E-30	4.92467352710959E-12	0.104960688687363	4.88627822975046E-11	2.00388904827533E-11	16.0339008146743	1.90264677964363E-11	2.22580834432218E-11	22.2458810297013	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-2	2
92	1.6E-11	1E10	1E10	1E-30	2.21393450382106E-10	1E10	1E-30	1E10	8.31919720747297E-02	1E-30	4.92467352710959E-12	0.104960688687363	4.88627822975046E-11	2.00388904827533E-11	16.0339008146743	1.90264677964363E-11	2.22580834432218E-11	22.2458810297013	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
