BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
20	4E-13	1E10	1E10	1E-30	2.29064832985074E-10	1E10	1E-30	1E10	0.433957009683719	1.44197154053537E-12	1.28010443759338E-11	53.9699525979388	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
21	4E-13	1E10	1E10	1E-30	2.10764989112715E-10	1E10	1E-30	1E10	0.337872212538014	6.98531461214484E-12	2.4072118348134E-12	6.53284812940613	1.78888261942024E-12	5.49806816502058E-12	42.9301861354846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
22	4E-13	1E10	1E10	1E-30	2.10764989112715E-10	1E10	1E-30	1E10	0.337872212538014	6.98531461214484E-12	2.4072118348134E-12	6.53284812940613	1.78888261942024E-12	5.49806816502058E-12	42.9301861354846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
23	4E-13	1E10	1E10	1E-30	2.10764989112715E-10	1E10	1E-30	1E10	0.337872212538014	6.98531461214484E-12	2.4072118348134E-12	6.53284812940613	1.78888261942024E-12	5.49806816502058E-12	42.9301861354846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
24	4E-13	1E10	1E10	1E-30	2.10764989112715E-10	1E10	1E-30	1E10	0.337872212538014	6.98531461214484E-12	2.4072118348134E-12	6.53284812940613	1.78888261942024E-12	5.49806816502058E-12	42.9301861354846	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
25	5E-13	1E10	1E10	1E-30	2.09140616345152E-10	1E10	1E-30	1E10	0.355658937810567	3.41773087864685E-12	6.58640440076759E-12	30.4616554687664	8.84087789163246E-12	2.24330550489592E-12	9.50753301565151	4.50187451449898E-13	2.26164121997465E-11	174.204471156568	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
26	5E-13	1E10	1E10	1E-30	2.09140616345152E-10	1E10	1E-30	1E10	0.355658937810567	3.41773087864685E-12	6.58640440076759E-12	30.4616554687664	8.84087789163246E-12	2.24330550489592E-12	9.50753301565151	4.50187451449898E-13	2.26164121997465E-11	174.204471156568	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
27	5E-13	1E10	1E10	1E-30	2.09140616345152E-10	1E10	1E-30	1E10	0.355658937810567	3.41773087864685E-12	6.58640440076759E-12	30.4616554687664	8.84087789163246E-12	2.24330550489592E-12	9.50753301565151	4.50187451449898E-13	2.26164121997465E-11	174.204471156568	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
28	5E-13	1E10	1E10	1E-30	2.09140616345152E-10	1E10	1E-30	1E10	0.355658937810567	3.41773087864685E-12	6.58640440076759E-12	30.4616554687664	8.84087789163246E-12	2.24330550489592E-12	9.50753301565151	4.50187451449898E-13	2.26164121997465E-11	174.204471156568	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
29	5E-13	1E10	1E10	1E-30	2.13259911912548E-10	1E10	1E-30	1E10	0.330887043035438	6.11959065790944E-12	3.20083855556561E-12	9.00580759643718	1.43769623643138E-12	6.83405472600405E-12	71.357821531617	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
30	5E-13	1E10	1E10	1E-30	2.13259911912548E-10	1E10	1E-30	1E10	0.330887043035438	6.11959065790944E-12	3.20083855556561E-12	9.00580759643718	1.43769623643138E-12	6.83405472600405E-12	71.357821531617	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
31	5E-13	1E10	1E10	1E-30	2.13259911912548E-10	1E10	1E-30	1E10	0.330887043035438	6.11959065790944E-12	3.20083855556561E-12	9.00580759643718	1.43769623643138E-12	6.83405472600405E-12	71.357821531617	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
32	5E-13	1E10	1E10	1E-30	2.13259911912548E-10	1E10	1E-30	1E10	0.330887043035438	6.11959065790944E-12	3.20083855556561E-12	9.00580759643718	1.43769623643138E-12	6.83405472600405E-12	71.357821531617	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
33	6E-13	1E10	1E10	1E-30	2.19631431838564E-10	1E10	1E-30	1E10	0.344547685958443	1E-30	5.58035057112008E-13	0.201608659995991	2.80595261774898E-12	8.39016575881478E-12	29.6619318754178	9.02861783146923E-13	1.1723970175612E-11	166.536971580314	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
34	6E-13	1E10	1E10	1E-30	2.19631431838564E-10	1E10	1E-30	1E10	0.344547685958443	1E-30	5.58035057112008E-13	0.201608659995991	2.80595261774898E-12	8.39016575881478E-12	29.6619318754178	9.02861783146923E-13	1.1723970175612E-11	166.536971580314	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
35	6E-13	1E10	1E10	1E-30	2.19631431838564E-10	1E10	1E-30	1E10	0.344547685958443	1E-30	5.58035057112008E-13	0.201608659995991	2.80595261774898E-12	8.39016575881478E-12	29.6619318754178	9.02861783146923E-13	1.1723970175612E-11	166.536971580314	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
36	6E-13	1E10	1E10	1E-30	2.19631431838564E-10	1E10	1E-30	1E10	0.344547685958443	1E-30	5.58035057112008E-13	0.201608659995991	2.80595261774898E-12	8.39016575881478E-12	29.6619318754178	9.02861783146923E-13	1.1723970175612E-11	166.536971580314	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
