BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
18	6E-13	1E10	1E10	1E-30	1.1401573611176E-10	1E10	1E-30	1E10	0.722	1.14469088365609E-10	2.62067325184855E-13	0.441765617747391	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
19	6E-13	1E10	1E10	1E-30	1.1401573611176E-10	1E10	1E-30	1E10	0.722	1.14469088365609E-10	2.62067325184855E-13	0.441765617747391	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
20	6E-13	1E10	1E10	1E-30	1.1401573611176E-10	1E10	1E-30	1E10	0.722	1.14469088365609E-10	2.62067325184855E-13	0.441765617747391	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
21	7E-13	1E10	1E10	1E-30	1.18515058460304E-10	1E10	1E-30	1E10	0.722	1.0092510112826E-10	2.9426668335445E-13	0.534694956701991	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
22	7E-13	1E10	1E10	1E-30	1.18515058460304E-10	1E10	1E-30	1E10	0.722	1.0092510112826E-10	2.9426668335445E-13	0.534694956701991	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
23	7E-13	1E10	1E10	1E-30	1.18515058460304E-10	1E10	1E-30	1E10	0.722	1.0092510112826E-10	2.9426668335445E-13	0.534694956701991	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
24	7E-13	1E10	1E10	1E-30	1.18515058460304E-10	1E10	1E-30	1E10	0.722	1.0092510112826E-10	2.9426668335445E-13	0.534694956701991	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
25	8E-13	1E10	1E10	1E-30	1.1280693936988E-10	1E10	1E-30	1E10	0.66	1E-30	1.09276844489995E-12	3.62356666775319E-02	9.95615116330648E-11	3.01399515483053E-13	0.550327401383494	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
26	8E-13	1E10	1E10	1E-30	1.1280693936988E-10	1E10	1E-30	1E10	0.66	1E-30	1.09276844489995E-12	3.62356666775319E-02	9.95615116330648E-11	3.01399515483053E-13	0.550327401383494	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
27	8E-13	1E10	1E10	1E-30	1.1280693936988E-10	1E10	1E-30	1E10	0.66	1E-30	1.09276844489995E-12	3.62356666775319E-02	9.95615116330648E-11	3.01399515483053E-13	0.550327401383494	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
28	8E-13	1E10	1E10	1E-30	1.1280693936988E-10	1E10	1E-30	1E10	0.66	1E-30	1.09276844489995E-12	3.62356666775319E-02	9.95615116330648E-11	3.01399515483053E-13	0.550327401383494	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
29	9E-13	1E10	1E10	1E-30	1.1530931627422E-10	1E10	1E-30	1E10	0.575	1E-30	3.67798534560086E-12	0.110716006446261	9.58939424303566E-11	3.15317416255724E-13	0.526580044704791	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
30	9E-13	1E10	1E10	1E-30	1.1530931627422E-10	1E10	1E-30	1E10	0.575	1E-30	3.67798534560086E-12	0.110716006446261	9.58939424303566E-11	3.15317416255724E-13	0.526580044704791	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
31	9E-13	1E10	1E10	1E-30	1.1530931627422E-10	1E10	1E-30	1E10	0.575	1E-30	3.67798534560086E-12	0.110716006446261	9.58939424303566E-11	3.15317416255724E-13	0.526580044704791	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
32	9E-13	1E10	1E10	1E-30	1.1530931627422E-10	1E10	1E-30	1E10	0.575	1E-30	3.67798534560086E-12	0.110716006446261	9.58939424303566E-11	3.15317416255724E-13	0.526580044704791	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
33	1E-12	1E10	1E10	1E-30	1.09065494992325E-10	1E10	1E-30	1E10	0.49	1E-30	5.58868479576569E-12	0.18194739280329	9.59771367018466E-11	3.18118592573623E-13	0.447540319511444	2.64519412292561E-11	4.51757089883976E-13	2.40613277185628	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
34	1E-12	1E10	1E10	1E-30	1.09065494992325E-10	1E10	1E-30	1E10	0.49	1E-30	5.58868479576569E-12	0.18194739280329	9.59771367018466E-11	3.18118592573623E-13	0.447540319511444	2.64519412292561E-11	4.51757089883976E-13	2.40613277185628	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
35	1E-12	1E10	1E10	1E-30	1.09065494992325E-10	1E10	1E-30	1E10	0.49	1E-30	5.58868479576569E-12	0.18194739280329	9.59771367018466E-11	3.18118592573623E-13	0.447540319511444	2.64519412292561E-11	4.51757089883976E-13	2.40613277185628	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
36	1E-12	1E10	1E10	1E-30	1.09065494992325E-10	1E10	1E-30	1E10	0.49	1E-30	5.58868479576569E-12	0.18194739280329	9.59771367018466E-11	3.18118592573623E-13	0.447540319511444	2.64519412292561E-11	4.51757089883976E-13	2.40613277185628	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
37	1E-12	1E10	1E10	1E-30	1.09065494992325E-10	1E10	1E-30	1E10	0.49	1E-30	5.58868479576569E-12	0.18194739280329	9.59771367018466E-11	3.18118592573623E-13	0.447540319511444	2.64519412292561E-11	4.51757089883976E-13	2.40613277185628	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
38	1E-12	1E10	1E10	1E-30	1.09065494992325E-10	1E10	1E-30	1E10	0.49	1E-30	5.58868479576569E-12	0.18194739280329	9.59771367018466E-11	3.18118592573623E-13	0.447540319511444	2.64519412292561E-11	4.51757089883976E-13	2.40613277185628	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
39	1.1E-12	1E10	1E10	1E-30	1.09137661059682E-10	1E10	1E-30	1E10	0.46	1E-30	8.19311113921103E-12	0.192003011921614	6.05407167096607E-11	4.9165232096193E-13	0.66544383008599	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
40	1.1E-12	1E10	1E10	1E-30	1.09137661059682E-10	1E10	1E-30	1E10	0.46	1E-30	8.19311113921103E-12	0.192003011921614	6.05407167096607E-11	4.9165232096193E-13	0.66544383008599	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
41	1.1E-12	1E10	1E10	1E-30	1.09137661059682E-10	1E10	1E-30	1E10	0.46	1E-30	8.19311113921103E-12	0.192003011921614	6.05407167096607E-11	4.9165232096193E-13	0.66544383008599	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
42	1.1E-12	1E10	1E10	1E-30	1.09137661059682E-10	1E10	1E-30	1E10	0.46	1E-30	8.19311113921103E-12	0.192003011921614	6.05407167096607E-11	4.9165232096193E-13	0.66544383008599	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
43	1.1E-12	1E10	1E10	1E-30	1.09137661059682E-10	1E10	1E-30	1E10	0.46	1E-30	8.19311113921103E-12	0.192003011921614	6.05407167096607E-11	4.9165232096193E-13	0.66544383008599	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
44	1.1E-12	1E10	1E10	1E-30	1.09137661059682E-10	1E10	1E-30	1E10	0.46	1E-30	8.19311113921103E-12	0.192003011921614	6.05407167096607E-11	4.9165232096193E-13	0.66544383008599	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
45	1.2E-12	1E10	1E10	1E-30	1.08435724731238E-10	1E10	1E-30	1E10	0.431	1E-30	7.38159336313324E-12	0.227377622232855	9.37588445558634E-11	3.14663136332596E-13	0.528199020413978	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
46	1.2E-12	1E10	1E10	1E-30	1.08435724731238E-10	1E10	1E-30	1E10	0.431	1E-30	7.38159336313324E-12	0.227377622232855	9.37588445558634E-11	3.14663136332596E-13	0.528199020413978	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
