BEGIN DSCRDATA
% INDEX	K01	L01	M01	N01	K02	L02	M02	N02	K03	L03	M03	N03	K04	L04	M04	N04	K05	L05	M05	N05	K06	L06	M06	N06	K07	L07	M07	N07	K08	L08	M08	N08	K09	L09	M09	N09	K10	L10	M10	N10	K11	L11	M11	N11	K12	L12	M12	N12	K13	L13	M13	N13	K14	L14	M14	N14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	7.543E-12	9.091E-8	133.2	1E-30	1E-30	8.106E-8	506.7	4.323E-14	1E-30	3.136E-8	0.2419	1E-30	1E-30	1E-30	0.42	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
2	7.543E-12	9.091E-8	133.2	1E-30	1E-30	8.106E-8	506.7	4.323E-14	1E-30	3.136E-8	0.2419	1E-30	1E-30	1E-30	0.42	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
3	3.786E-12	1.745E-7	260.3	1E-30	1E-30	1.202E-7	774.6	4.236E-14	1E-30	3.999E-8	0.8385	1E-30	1E-30	1E-30	0.75	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
4	3.786E-12	1.745E-7	260.3	1E-30	1E-30	1.202E-7	774.6	4.236E-14	1E-30	3.999E-8	0.8385	1E-30	1E-30	1E-30	0.75	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
END DSCRDATA
