BEGIN DSCRDATA
% INDEX	K01	L01	M01	N01	K02	L02	M02	N02	K03	L03	M03	N03	K04	L04	M04	N04	K05	L05	M05	N05	K06	L06	M06	N06	K07	L07	M07	N07	K08	L08	M08	N08	K09	L09	M09	N09	K10	L10	M10	N10	K11	L11	M11	N11	K12	L12	M12	N12	K13	L13	M13	N13	K14	L14	M14	N14
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1.89897035245826E-12	1E-30	1E-30	1E-30	1E-30	1.52027983419014E-07	1.36894873578127E-02	1E-30	1E-30	1E-30	385.250855207556	1E-30	1E-30	1.92571353314533E-06	65.6371319776755	1E-30	1E-30	4.83717369488213E-07	261.306128948789	1E-30	1.56281542600786E-12	3.47517342977802E-09	13.8219019684663	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
2	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1.88928848099573E-12	1E-30	1E-30	1E-30	1E-30	2.35674797676814E-07	1.77077400000057E-02	1E-30	1E-30	1E-30	452.501189309596	1E-30	1E-30	5.99302193748465E-06	128.88541706242	1E-30	1E-30	1.43762583080441E-06	323.745530338546	1E-30	1.75022013492097E-12	1.95790446447414E-09	22.7436247023257	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
3	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1.74263525374256E-12	1E-30	1E-30	1E-30	1E-30	3.28119619505625E-07	0.021160239999986	1E-30	1E-30	1E-30	609.722880551577	1E-30	1E-30	1.0724592244567E-05	290.361280388458	1E-30	1E-30	2.69389577426007E-06	365.543194482122	1E-30	1.79132879234277E-12	1.91297311282126E-09	21.290743997215	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
4	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	2.35648988228718E-12	1E-30	1E-30	1E-30	1E-30	4.5585757742017E-07	2.87099999999839E-02	1E-30	1E-30	1E-30	772.889875514434	1E-30	1E-30	5.79547223462695E-06	248.683369589895	1E-30	1E-30	4.60350722952481E-06	1569.08598492826	1E-30	2.06004120960964E-12	1.66344430392421E-09	18.5135727162648	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
5	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1.64064766987847E-12	1E-30	1E-30	1E-30	1E-30	7.23565613486218E-07	3.96914800000018E-02	1E-30	1E-30	1E-30	1125.22489116575	1E-30	1E-30	1.22615293289016E-05	417.929045497608	1E-30	1E-30	1.14431249805459E-05	1954.80101143848	1E-30	3.27469561688544E-12	1.04643735384282E-09	11.6464939629668	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30	1E-30
END DSCRDATA
