BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
10	5E-12	1E10	1E11	1E-30	2.41327600548825E-10	1E10	1E-30	1E10	0.125	1E-30	5.72167786389973E-11	0.182387798508751	1.38484044626376E-11	4.42658291697871E-11	24.7311636586055	1.94034672341349E-12	1.64787046642867E-10	97.2374058728849	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
11	6E-12	1E10	1E11	1E-30	3.39679732434482E-10	1E10	1E-30	1E10	0.11	1E-30	8.14718919810041E-11	0.230552047636998	2.29200020160278E-09	4.21373205590215E-13	0.18818448308864	2.26276845222724E-11	2.4956161879978E-11	7.73871018759532	2.91998546084854E-12	1.10327814576621E-10	67.6600036154824	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
12	6E-12	1E10	1E11	1E-30	3.39679732434482E-10	1E10	1E-30	1E10	0.11	1E-30	8.14718919810041E-11	0.230552047636998	2.29200020160278E-09	4.21373205590215E-13	0.18818448308864	2.26276845222724E-11	2.4956161879978E-11	7.73871018759532	2.91998546084854E-12	1.10327814576621E-10	67.6600036154824	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
13	7E-12	1E10	1E11	1E-30	3.75028737874522E-10	1E10	1E-30	1E10	0.107493532341933	1E-30	9.00357580338815E-11	0.208357852604436	3.10145531460221E-12	1.10063632491149E-10	55.5535301441378	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
14	7E-12	1E10	1E11	1E-30	3.75028737874522E-10	1E10	1E-30	1E10	0.107493532341933	1E-30	9.00357580338815E-11	0.208357852604436	3.10145531460221E-12	1.10063632491149E-10	55.5535301441378	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
15	8E-12	1E10	1E11	1E-30	2.83380447315368E-10	1E10	1E-30	1E10	0.10789528399349	1E-30	6.02912269570166E-11	0.18191296566229	3.98010931278116E-11	2.31555131802714E-11	12.1296268656408	6.69607952146116E-12	6.18367460594433E-11	22.2209357186105	2.57751019605324E-12	1.0422113707023E-10	117.447062559819	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
16	8E-12	1E10	1E11	1E-30	2.83380447315368E-10	1E10	1E-30	1E10	0.10789528399349	1E-30	6.02912269570166E-11	0.18191296566229	3.98010931278116E-11	2.31555131802714E-11	12.1296268656408	6.69607952146116E-12	6.18367460594433E-11	22.2209357186105	2.57751019605324E-12	1.0422113707023E-10	117.447062559819	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
17	9E-12	1E10	1E11	1E-30	3.56093116206897E-10	1E10	1E-30	1E10	0.101635426080075	1E-30	7.4083164914689E-11	0.187582321319866	4.73624440602689E-11	2.21391563592571E-11	9.56408156514476	8.52236329299431E-12	5.44905506314074E-11	18.8604687003444	8.92400990095542E-12	3.60015497804971E-11	23.7439233252121	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
18	9E-12	1E10	1E11	1E-30	3.56093116206897E-10	1E10	1E-30	1E10	0.101635426080075	1E-30	7.4083164914689E-11	0.187582321319866	4.73624440602689E-11	2.21391563592571E-11	9.56408156514476	8.52236329299431E-12	5.44905506314074E-11	18.8604687003444	8.92400990095542E-12	3.60015497804971E-11	23.7439233252121	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
19	1E-11	1E10	1E11	1E-30	1.38284128975377E-10	1E10	1E-30	1E10	0.32713739403249	1E-30	4.34465397341088E-11	1.43762545124106	7.63555678168033E-12	8.81124118119578E-11	19.4952805794463	8.62427209896177E-12	5.7936203870831E-11	10.3029498232399	7.04910936495202E-13	3.07067234794759E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
20	1E-11	1E10	1E11	1E-30	1.38284128975377E-10	1E10	1E-30	1E10	0.32713739403249	1E-30	4.34465397341088E-11	1.43762545124106	7.63555678168033E-12	8.81124118119578E-11	19.4952805794463	8.62427209896177E-12	5.7936203870831E-11	10.3029498232399	7.04910936495202E-13	3.07067234794759E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
21	1.2E-11	1E10	1E11	1E-30	3E-11	1E10	1E-30	1E10	0.36	7.41522840377759E-13	4.61869015000534E-10	351.370852213777	1.58152094347428E-11	7.40729105978909E-11	10.6130128504323	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
22	1.2E-11	1E10	1E11	1E-30	3E-11	1E10	1E-30	1E10	0.36	7.41522840377759E-13	4.61869015000534E-10	351.370852213777	1.58152094347428E-11	7.40729105978909E-11	10.6130128504323	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
23	1.5E-11	1E10	1E11	1E-30	4.49779311987336E-11	1E10	1E-30	1E10	0.17	1E-30	3.49418227203907E-11	0.268276502762433	9.94812145169289E-11	1.78649191163939E-11	1.8675167184319	5.76597709179909E-12	6.78588203339597E-11	12.1345256919261	4.93441732238106E-13	3.99764490547259E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
24	1.5E-11	1E10	1E11	1E-30	5.24807460249773E-12	1E10	1E-30	1E10	0.245735762709238	1E-30	1.47834180951104E-10	43.671875408596	1E-30	5.03286519525198E-12	6.51841182039918E-02	1.81678697402243E-10	9.86904760711577E-12	0.976089089464129	3.90025980466895E-12	1.00497970627807E-10	17.7777198063375	9.64574970114753E-13	2.69082435201947E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
25	1.8E-11	1E10	1E11	1E-30	7E-12	1E10	1E-30	1E10	0.25	1E-30	2.90070820003992E-11	0.136692653571796	5E-13	4.32E-10	1E10	1.19889289809994E-11	3.30126130724554E-11	3.96728901195026	3.47106421865446E-11	2.32702774070845E-11	3.05679436365275	8.28887508925811E-11	2.17311211422311E-11	1.9972703081961	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
26	1.8E-11	1E10	1E11	1E-30	7E-12	1E10	1E-30	1E10	0.25	1E-30	2.90070820003992E-11	0.136692653571796	5E-13	4.32E-10	1E10	1.19889289809994E-11	3.30126130724554E-11	3.96728901195026	3.47106421865446E-11	2.32702774070845E-11	3.05679436365275	8.28887508925811E-11	2.17311211422311E-11	1.9972703081961	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
27	2.2E-11	1E10	1E11	1E-30	2.52138956691929E-10	1E10	1E-30	1E10	0.207057639690433	1E-30	2.23151479499233E-11	0.406908537423549	4.01225118539944E-10	6.39970351768057E-12	0.725908885742859	2.69891753896834E-11	2.53397711443096E-11	2.85930565746769	1.34244053554204E-11	2.99505399615003E-11	4.7086355651047	1.29049535575921E-12	1.92434814514614E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
28	2.2E-11	1E10	1E11	1E-30	2.52138956691929E-10	1E10	1E-30	1E10	0.207057639690433	1E-30	2.23151479499233E-11	0.406908537423549	4.01225118539944E-10	6.39970351768057E-12	0.725908885742859	2.69891753896834E-11	2.53397711443096E-11	2.85930565746769	1.34244053554204E-11	2.99505399615003E-11	4.7086355651047	1.29049535575921E-12	1.92434814514614E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
29	2.7E-11	1E10	1E11	1E-30	5E-12	1E10	1E-30	1E10	0.2	1E-30	1.03512561526161E-11	0.111495189546805	3E-13	4.3E-10	1E10	9.22151104117827E-12	3.80189677566713E-11	3.33944422474594	3.29565201889612E-11	3.07438962188354E-11	3.18982053430436	1.76903287940395E-10	1.76284707122512E-11	1.71680537311584	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
30	2.7E-11	1E10	1E11	1E-30	5E-12	1E10	1E-30	1E10	0.2	1E-30	1.03512561526161E-11	0.111495189546805	3E-13	4.3E-10	1E10	9.22151104117827E-12	3.80189677566713E-11	3.33944422474594	3.29565201889612E-11	3.07438962188354E-11	3.18982053430436	1.76903287940395E-10	1.76284707122512E-11	1.71680537311584	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
31	3.3E-11	1E10	1E11	1E-30	1.97425780224365E-10	1E10	1E-30	1E10	0.188838811769125	1E-30	2.08693904201447E-11	0.293995989355967	1.81709010763309E-10	2.01832384681157E-11	2.22407707669578	8.98103146517188E-11	1.2252915736198E-11	1.58834195867039	9.58713376900719E-12	4.42798838203926E-11	6.68843585927235	9.5052989030473E-13	2.55313813968523E-10	1411088548.92184	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
32	3.3E-11	1E10	1E11	1E-30	1.97425780224365E-10	1E10	1E-30	1E10	0.188838811769125	1E-30	2.08693904201447E-11	0.293995989355967	1.81709010763309E-10	2.01832384681157E-11	2.22407707669578	8.98103146517188E-11	1.2252915736198E-11	1.58834195867039	9.58713376900719E-12	4.42798838203926E-11	6.68843585927235	9.5052989030473E-13	2.55313813968523E-10	1411088548.92184	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
33	3.9E-11	1E10	1E11	1E-30	1E-12	1E10	1E-30	1E10	0.18	8.14375092116377E-13	3.55E-10	1E10	4.32853989015976E-12	9.14363465848233E-11	17.1587437475311	3.46393086864935E-11	3.61115408428163E-11	3.55537149544477	2.61592907038356E-10	1.79902968442672E-11	1.45250308228822	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
34	3.9E-11	1E10	1E11	1E-30	1E-12	1E10	1E-30	1E10	0.18	8.14375092116377E-13	3.55E-10	1E10	4.32853989015976E-12	9.14363465848233E-11	17.1587437475311	3.46393086864935E-11	3.61115408428163E-11	3.55537149544477	2.61592907038356E-10	1.79902968442672E-11	1.45250308228822	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
35	4.7E-11	1E10	1E11	1E-30	6.76599539972257E-11	1E10	1E-30	1E10	0.1510710494153	1E-30	2.9062882768076E-11	2.47689107409731	3.18231076281389E-10	1.89337865528364E-11	1.57743829667242	5.05700882381941E-11	3.41229224848269E-11	2.35718487205875	1.18014730003713E-11	3.87162341374275E-11	4.80675914242514	6.00495417451372E-13	3.13711467267869E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
36	4.7E-11	1E10	1E11	1E-30	6.76599539972257E-11	1E10	1E-30	1E10	0.1510710494153	1E-30	2.9062882768076E-11	2.47689107409731	3.18231076281389E-10	1.89337865528364E-11	1.57743829667242	5.05700882381941E-11	3.41229224848269E-11	2.35718487205875	1.18014730003713E-11	3.87162341374275E-11	4.80675914242514	6.00495417451372E-13	3.13711467267869E-10	1E5	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
37	5.6E-11	1E10	1E11	1E-30	1E-12	1E10	1E-30	1E10	0.19	1E-30	6.82096262811006E-11	5.32333675322099	6.97352059019663E-13	5.29818967741424E-10	449.458522347793	9.78351096837394E-11	1.22126431161935E-11	1.2513593504133	6.52344287022578E-10	9.2396533499043E-12	0.578655911235254	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
38	5.6E-11	1E10	1E11	1E-30	1E-12	1E10	1E-30	1E10	0.19	1E-30	6.82096262811006E-11	5.32333675322099	6.97352059019663E-13	5.29818967741424E-10	449.458522347793	9.78351096837394E-11	1.22126431161935E-11	1.2513593504133	6.52344287022578E-10	9.2396533499043E-12	0.578655911235254	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
39	6.8E-11	1E10	1E11	1E-30	7.38023368484963E-11	1E10	1E-30	1E10	0.140987706592744	1E-30	2.20967474370278E-11	0.250937422068169	4.99491025397612E-10	1.52674003349113E-11	0.902575975414071	1.53166521725166E-10	1.33242553995059E-11	0.862680100228235	1.31987029628183E-10	7.73956558797899E-12	1.08614286785939	1.2884056428335E-11	3.12066460817926E-11	3.09554782261385	4.1342104068429E-13	4.25775408218568E-10	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
40	6.8E-11	1E10	1E11	1E-30	7.38023368484963E-11	1E10	1E-30	1E10	0.140987706592744	1E-30	2.20967474370278E-11	0.250937422068169	4.99491025397612E-10	1.52674003349113E-11	0.902575975414071	1.53166521725166E-10	1.33242553995059E-11	0.862680100228235	1.31987029628183E-10	7.73956558797899E-12	1.08614286785939	1.2884056428335E-11	3.12066460817926E-11	3.09554782261385	4.1342104068429E-13	4.25775408218568E-10	151356.124843621	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
41	8.2E-11	1E10	1E11	1E-30	1.8E-11	1E10	1E-30	1E10	0.14	1E-30	8.62791941469624E-11	3.04935842800963	7.57307733887548E-13	3.71642490556711E-10	1E10	4.90779036003563E-12	7.67585134386647E-11	12.4453562949358	5.16138333286611E-10	5.00781264598171E-12	0.440510207736766	6.77496106650003E-10	1.39009910391838E-11	0.801580056191515	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
42	8.2E-11	1E10	1E11	1E-30	1.8E-11	1E10	1E-30	1E10	0.14	1E-30	8.62791941469624E-11	3.04935842800963	7.57307733887548E-13	3.71642490556711E-10	1E10	4.90779036003563E-12	7.67585134386647E-11	12.4453562949358	5.16138333286611E-10	5.00781264598171E-12	0.440510207736766	6.77496106650003E-10	1.39009910391838E-11	0.801580056191515	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	2	-5	5
